experience_years,course_grades,projects_completed,extracurriculars,job_offer,C++,Data Analysis,Java,Machine Learning,Python,SQL
2,94.47,2,4,1,0,0,0,0,0,1
3,66.03,1,1,1,0,0,0,1,0,0
1,71.15,0,4,0,3,0,0,3,0,3
0,63.74,2,3,1,0,3,3,3,0,0
5,68.44,9,3,0,0,0,0,2,2,0
4,69.55,6,2,1,0,0,3,3,0,3
3,96.71,8,4,0,3,3,3,0,0,0
0,63.12,8,4,0,0,3,0,0,3,3
4,77.1,5,3,0,3,0,3,0,0,3
0,81.3,5,1,1,0,3,0,3,3,0
2,95.95,4,0,0,3,3,0,0,0,3
0,99.91,1,1,0,0,0,0,0,0,1
5,90.14,6,2,1,0,2,2,0,0,0
0,98.83,0,0,1,2,0,2,0,0,0
0,91.48,5,1,1,0,0,1,0,0,0
5,98.53,3,4,0,0,0,0,0,1,0
3,88.29,2,4,1,0,0,0,2,2,0
0,63.19,0,3,0,0,3,0,3,3,0
5,76.08,5,4,0,0,0,3,3,0,3
4,85.86,6,4,1,3,0,3,3,0,0
2,74.03,0,2,1,0,1,0,0,0,0
2,70.94,0,0,0,3,0,3,0,3,0
0,83.1,6,1,0,0,0,2,0,0,2
3,97.34,5,1,1,0,0,0,2,0,2
3,61.4,6,2,0,3,0,3,3,0,0
4,90.77,7,0,1,2,0,2,0,0,0
0,88.91,7,4,1,0,2,0,2,0,0
2,98.56,8,2,0,2,0,0,0,0,2
3,97.23,8,4,1,0,2,0,2,0,0
0,90.49,6,1,0,0,2,2,0,0,0
3,80.82,8,2,0,0,0,3,0,3,3
5,68.17,5,2,1,3,0,0,0,3,3
3,81.81,8,2,0,0,0,0,3,3,3
2,90.61,1,1,1,0,0,1,0,0,0
1,95.83,1,1,1,2,0,0,2,0,0
4,91.59,5,3,1,1,0,0,0,0,0
4,67.81,2,1,1,0,0,1,0,0,0
2,83.99,1,1,1,0,0,0,0,2,2
3,73.29,7,4,1,2,0,0,0,2,0
0,60.37,6,1,1,3,0,3,0,0,3
3,68.01,7,0,1,0,0,0,0,0,1
2,64.53,5,4,1,0,0,0,0,1,0
4,93.71,8,3,0,0,0,0,0,2,2
3,70.34,8,0,1,0,0,1,0,0,0
4,71.39,1,3,1,0,0,0,0,0,1
0,98.4,9,2,0,0,2,2,0,0,0
4,75.16,4,2,0,3,3,0,0,3,0
4,60.38,8,2,0,0,0,0,0,1,0
1,71.35,2,1,1,0,2,2,0,0,0
1,64.77,4,1,1,3,3,0,3,0,0
5,64.11,7,4,0,0,0,0,0,0,1
1,63.1,1,0,1,0,0,0,0,0,1
4,83.73,5,0,0,0,0,0,0,1,0
2,67.57,3,2,0,1,0,0,0,0,0
4,74.45,5,2,1,3,0,0,3,3,0
2,94.48,2,1,0,1,0,0,0,0,0
2,76.97,5,3,1,0,0,3,3,3,0
1,96.63,6,0,1,3,0,3,0,0,3
3,79.92,9,0,1,0,0,0,1,0,0
0,75.95,2,3,0,0,0,2,2,0,0
1,90.02,4,0,1,0,0,2,0,2,0
1,62.93,7,0,1,0,0,0,3,3,3
3,63.58,1,1,1,2,0,0,0,2,0
0,86.08,6,0,0,3,0,0,3,0,3
4,79.48,0,2,0,0,3,0,0,3,3
5,91.62,6,2,0,0,0,2,0,2,0
5,96.65,0,4,0,0,3,3,0,0,3
4,75.53,3,1,0,0,0,0,0,0,1
1,83.86,3,1,0,3,0,3,0,0,3
0,80.03,4,2,0,3,0,3,3,0,0
1,99.26,1,1,1,0,1,0,0,0,0
2,93.24,5,1,0,0,0,0,0,2,2
1,96.47,5,4,0,0,0,0,0,1,0
1,70.17,7,3,0,0,0,0,0,1,0
4,90.9,9,0,0,0,0,0,2,0,2
4,70.62,0,4,1,2,0,0,2,0,0
4,68.35,3,3,0,0,0,2,0,2,0
5,97.77,1,0,1,0,0,0,0,2,2
2,60.77,7,2,0,0,3,0,0,3,3
4,98.62,3,3,0,2,2,0,0,0,0
0,65.97,7,0,1,3,3,0,0,0,3
5,92.78,1,4,0,1,0,0,0,0,0
3,71.04,3,0,0,3,0,0,3,0,3
0,74.03,8,1,0,0,1,0,0,0,0
0,68.67,4,0,1,2,0,0,0,2,0
4,83.42,5,2,0,0,0,3,3,0,3
3,73.92,9,4,1,0,2,0,0,2,0
3,86.3,8,3,0,0,2,0,0,0,2
5,60.63,8,0,1,2,0,0,2,0,0
3,62.57,6,4,0,3,3,3,0,0,0
2,63.99,1,2,0,2,0,0,0,2,0
4,76.76,6,3,1,3,0,0,3,0,3
3,92.59,8,0,1,0,2,0,0,2,0
5,95.53,1,2,0,0,1,0,0,0,0
2,69.79,6,1,0,3,0,3,0,0,3
1,82.97,6,4,1,0,0,1,0,0,0
1,90.73,2,4,1,3,3,0,0,3,0
2,71.55,5,0,0,0,0,0,0,1,0
5,76.36,7,2,0,0,1,0,0,0,0
2,80.96,9,3,1,2,0,0,0,0,2
4,65.39,7,3,0,0,0,3,3,3,0
4,61.04,2,3,1,3,0,0,3,0,3
1,66.11,5,3,0,0,0,0,2,2,0
3,85.07,1,0,0,0,0,0,1,0,0
5,62.94,1,0,0,2,0,0,0,0,2
1,67.59,7,4,0,0,0,3,0,3,3
3,73.51,9,2,0,0,1,0,0,0,0
3,63.11,4,1,1,1,0,0,0,0,0
4,67.67,4,0,1,3,0,0,3,3,0
0,96.45,3,3,1,2,0,0,0,0,2
0,60.77,9,1,0,0,0,0,1,0,0
2,86.14,3,4,1,2,2,0,0,0,0
4,75.38,7,3,0,0,0,0,0,1,0
3,86.91,2,2,0,0,0,0,0,1,0
5,83.55,2,1,0,2,0,2,0,0,0
0,68.94,7,4,0,0,1,0,0,0,0
3,93.89,2,0,1,0,2,0,0,0,2
0,79.68,1,2,0,0,0,0,3,3,3
0,92.9,4,3,0,0,2,2,0,0,0
0,76.24,2,1,1,0,0,2,2,0,0
5,99.39,5,4,0,0,0,1,0,0,0
4,90.82,6,1,1,0,0,1,0,0,0
5,98.64,2,2,1,0,0,0,0,2,2
1,80.57,8,0,1,3,0,0,3,0,3
3,78.95,9,0,1,0,0,3,3,3,0
4,90.22,0,2,0,0,0,0,0,0,1
4,95.21,6,3,1,2,2,0,0,0,0
4,98.57,3,1,0,3,3,0,0,3,0
4,72.98,6,3,0,0,0,0,0,0,1
5,91.95,8,4,1,3,0,0,3,3,0
4,68.43,8,3,0,0,0,3,3,0,3
2,81.82,0,2,0,0,3,3,3,0,0
3,67.19,9,0,1,1,0,0,0,0,0
4,73.9,3,2,1,0,3,3,0,3,0
3,97.25,6,2,0,0,2,2,0,0,0
2,65.84,9,1,1,0,2,2,0,0,0
2,85.3,5,2,0,0,0,0,2,0,2
3,83.72,8,4,1,0,0,0,0,0,1
0,64.83,6,1,1,0,1,0,0,0,0
1,73.04,2,1,0,0,3,3,0,0,3
0,82.52,6,3,0,0,0,3,3,3,0
0,67.49,9,2,0,0,3,3,3,0,0
5,92.02,4,3,1,0,3,0,3,0,3
0,98.89,1,3,1,0,3,0,3,3,0
4,68.59,9,1,0,0,1,0,0,0,0
5,67.48,2,3,1,3,0,3,0,0,3
5,78.2,5,3,0,3,3,0,0,3,0
2,89.91,5,1,1,0,3,0,3,0,3
0,71.26,6,1,0,2,0,2,0,0,0
2,60.8,5,0,0,2,0,0,0,2,0
3,81.65,8,2,1,3,0,3,0,3,0
1,98.26,4,0,1,2,2,0,0,0,0
5,75.65,4,1,1,0,0,0,0,0,1
3,76.81,7,4,0,0,0,3,3,0,3
3,98.76,7,3,0,3,0,3,0,0,3
4,87.78,0,3,1,0,2,0,2,0,0
1,88.77,2,1,0,0,0,0,0,0,1
3,82.51,5,3,0,1,0,0,0,0,0
3,98.98,5,0,1,0,0,0,0,0,1
1,87.55,0,3,1,0,2,2,0,0,0
1,95.8,1,4,1,0,0,0,0,1,0
3,87.98,9,2,0,2,0,0,2,0,0
1,89.4,6,0,0,0,2,2,0,0,0
3,71.62,0,2,0,0,0,0,2,0,2
3,72.14,9,2,0,0,0,1,0,0,0
4,91.32,4,4,0,2,0,0,2,0,0
0,71.87,0,4,1,2,0,0,0,0,2
3,82.51,5,4,0,0,0,0,0,1,0
2,69.97,6,4,0,2,0,0,2,0,0
5,92.68,7,0,1,0,0,1,0,0,0
0,64.42,2,4,0,0,0,0,3,3,3
0,93.18,2,0,0,2,0,0,2,0,0
0,84.11,0,3,1,3,3,0,0,0,3
4,67.48,2,2,1,3,3,0,0,3,0
3,81.68,4,3,0,0,0,0,0,0,1
4,71.3,5,3,1,3,3,0,0,0,3
3,72.94,2,1,0,1,0,0,0,0,0
4,74.06,3,3,1,0,0,0,1,0,0
4,62.53,4,3,0,0,0,3,3,0,3
5,99.44,4,1,1,1,0,0,0,0,0
2,61.26,8,3,1,3,0,0,3,0,3
4,86.5,7,1,0,0,3,0,3,3,0
5,74.85,0,0,0,0,0,0,0,1,0
1,85.84,1,2,1,0,2,0,0,0,2
2,74.25,4,4,0,0,0,3,3,0,3
4,86.95,2,3,0,3,0,0,3,3,0
0,89.17,6,0,0,0,0,0,0,1,0
1,87.62,5,2,1,0,1,0,0,0,0
1,64.56,1,0,0,2,0,0,2,0,0
5,86.28,7,1,1,0,0,2,2,0,0
1,71.2,4,0,0,0,0,3,3,0,3
2,61.15,5,3,0,1,0,0,0,0,0
4,76.59,7,3,0,0,3,0,3,0,3
4,77.34,5,4,1,3,3,0,3,0,0
0,78.69,9,4,1,3,0,0,3,0,3
5,88.19,2,3,0,0,0,0,0,0,1
0,72.35,6,0,1,0,2,0,0,2,0
1,72.61,3,3,0,0,0,0,2,0,2
0,62.42,5,0,1,3,3,0,0,3,0
2,87.47,5,3,0,0,2,0,2,0,0
4,82.71,4,2,1,3,0,3,0,3,0
1,73.98,0,0,0,0,0,0,1,0,0
0,88.21,7,1,1,3,3,0,3,0,0
5,81.49,9,1,0,0,1,0,0,0,0
2,78.77,1,4,0,0,0,0,0,1,0
2,80.45,3,2,0,0,3,3,0,3,0
0,85.45,2,1,1,1,0,0,0,0,0
4,86.4,5,3,0,2,0,2,0,0,0
0,71.56,0,1,1,0,2,2,0,0,0
1,65.63,8,3,0,0,2,0,2,0,0
0,66.27,4,2,1,0,2,0,0,2,0
2,85.58,4,4,0,0,3,3,3,0,0
0,94.91,3,1,1,3,0,0,3,0,3
4,76.38,3,4,0,2,0,2,0,0,0
5,66.78,0,2,0,0,3,0,3,0,3
3,90.26,8,0,0,3,3,0,0,0,3
0,93.3,8,2,1,0,0,1,0,0,0
4,95.22,3,2,0,0,0,0,2,0,2
4,84.27,9,2,1,0,0,0,0,0,1
5,94.43,9,0,1,0,2,2,0,0,0
2,60.62,3,0,1,3,3,0,0,0,3
4,64.29,6,2,0,0,0,0,2,0,2
4,63.7,3,0,1,0,3,0,0,3,3
4,88.5,0,3,1,3,3,0,3,0,0
4,62.78,8,2,1,0,0,2,0,0,2
1,79.85,1,1,1,0,0,0,0,2,2
1,78.91,4,3,0,3,0,0,0,3,3
2,72.43,3,2,0,3,0,3,0,0,3
0,94.82,7,1,1,0,0,0,1,0,0
4,66.82,5,1,1,0,0,0,2,0,2
5,74.1,6,4,1,0,0,0,0,1,0
0,90.97,1,4,1,0,3,3,3,0,0
5,61.22,3,1,1,0,0,0,0,1,0
0,86.92,3,2,1,0,3,3,3,0,0
2,92.66,1,2,1,0,0,0,0,1,0
4,97.29,9,2,1,2,0,0,0,0,2
4,95.05,3,2,0,0,1,0,0,0,0
3,72.78,8,1,1,0,0,0,0,1,0
5,83.45,7,0,1,3,0,3,3,0,0
0,63.09,0,0,1,0,2,2,0,0,0
0,70.31,7,2,0,0,2,0,0,0,2
1,63.77,8,4,0,0,3,3,0,3,0
3,72.61,7,1,1,0,3,3,0,3,0
1,95.01,9,0,1,0,0,2,0,2,0
1,73.89,0,1,0,2,0,2,0,0,0
1,82.48,7,4,1,0,0,0,3,3,3
5,77.34,4,1,1,0,2,0,2,0,0
5,78.36,8,4,0,0,0,0,0,0,1
2,98.78,8,4,0,2,0,0,2,0,0
2,71.85,5,3,0,3,3,3,0,0,0
1,85.09,2,4,1,0,0,2,0,2,0
3,76.8,6,3,1,2,0,2,0,0,0
0,62.45,2,4,0,0,0,3,0,3,3
5,79.57,6,4,1,0,3,3,0,0,3
3,92.53,7,1,1,0,0,0,1,0,0
4,63.95,4,3,1,3,3,0,0,0,3
5,62.78,4,0,0,1,0,0,0,0,0
5,66.15,3,0,0,0,0,3,3,3,0
2,90.58,2,1,0,0,0,2,0,0,2
0,88.96,7,0,0,0,0,0,0,0,1
0,82.6,5,0,1,2,0,2,0,0,0
4,78.73,5,4,0,0,2,0,0,0,2
4,95.53,1,2,0,0,3,0,3,3,0
5,90.67,3,2,1,0,2,0,0,0,2
1,92.48,4,0,1,0,0,3,3,3,0
2,92.53,9,1,0,0,0,2,0,0,2
2,85.71,4,1,0,0,2,0,2,0,0
5,78.32,2,3,0,0,3,0,0,3,3
3,94.59,9,1,1,0,0,2,2,0,0
1,97.04,4,1,0,0,0,1,0,0,0
5,60.95,4,4,0,2,0,2,0,0,0
1,62.06,1,4,0,3,0,0,3,0,3
1,98.35,4,0,1,3,0,3,3,0,0
1,71.09,2,1,0,0,1,0,0,0,0
5,94.93,2,2,1,3,0,0,3,3,0
2,75.55,4,1,1,0,3,0,0,3,3
2,64.76,8,1,1,0,3,3,0,3,0
1,63.22,1,0,1,0,3,3,3,0,0
3,66.26,8,2,0,2,0,0,2,0,0
0,70.0,2,0,1,0,1,0,0,0,0
5,79.54,6,1,0,0,1,0,0,0,0
0,88.06,0,2,1,3,3,0,0,3,0
3,99.46,0,1,1,1,0,0,0,0,0
5,77.66,7,0,1,0,0,0,1,0,0
1,80.73,8,0,1,2,0,0,2,0,0
2,80.87,2,4,0,0,0,0,1,0,0
0,81.58,5,2,0,0,2,0,0,0,2
4,80.71,2,4,1,3,0,0,0,3,3
4,60.35,5,2,1,0,1,0,0,0,0
3,60.07,6,3,0,0,0,0,1,0,0
1,63.91,4,2,1,0,0,0,0,1,0
0,64.06,2,1,0,0,0,0,0,2,2
1,88.2,7,2,0,3,3,0,0,3,0
0,68.2,4,4,1,0,0,0,0,0,1
3,95.79,0,0,1,0,2,2,0,0,0
3,97.14,8,0,0,3,3,0,0,0,3
4,99.04,2,2,1,2,2,0,0,0,0
1,97.56,1,3,0,0,0,0,2,2,0
5,70.88,2,0,1,0,1,0,0,0,0
4,80.39,6,0,1,0,0,2,0,2,0
1,67.02,9,0,0,3,0,3,3,0,0
4,92.25,7,3,0,0,0,3,3,3,0
5,95.54,1,4,0,2,0,0,2,0,0
2,94.05,6,2,1,2,0,0,2,0,0
2,77.33,4,3,0,0,0,1,0,0,0
2,90.35,8,2,1,0,0,2,0,0,2
2,63.9,6,1,0,0,0,2,0,2,0
0,61.61,0,2,1,0,1,0,0,0,0
2,90.13,0,0,0,0,0,0,2,2,0
5,77.01,5,3,0,0,0,1,0,0,0
3,99.82,8,3,0,0,0,0,0,1,0
3,63.89,0,4,1,3,3,0,0,3,0
0,94.23,2,1,0,0,1,0,0,0,0
2,79.2,4,4,1,1,0,0,0,0,0
2,93.09,3,4,1,0,0,2,2,0,0
2,92.69,0,1,0,0,0,0,0,1,0
4,96.64,9,0,0,0,0,0,1,0,0
1,71.91,3,3,0,0,0,2,2,0,0
4,97.99,3,2,1,0,2,0,2,0,0
1,66.07,9,1,1,0,3,3,0,0,3
2,63.28,3,4,0,0,1,0,0,0,0
2,77.26,2,2,1,3,0,3,0,0,3
4,93.13,6,1,0,0,0,0,2,2,0
4,78.94,0,1,1,3,3,3,0,0,0
1,93.17,1,0,0,3,0,0,0,3,3
3,89.19,0,0,1,3,3,0,0,0,3
1,68.38,3,3,1,3,3,3,0,0,0
4,97.96,4,3,0,2,0,2,0,0,0
5,62.43,9,2,1,3,0,3,3,0,0
4,95.93,4,3,1,0,2,2,0,0,0
5,72.18,1,1,0,0,0,0,2,2,0
0,80.01,2,1,1,2,0,0,2,0,0
4,76.89,3,1,1,3,3,3,0,0,0
0,66.87,9,1,1,0,0,2,0,0,2
3,74.33,5,0,0,3,0,0,0,3,3
1,67.72,5,1,1,0,0,0,1,0,0
5,68.16,1,1,0,0,0,3,0,3,3
1,67.48,1,1,1,0,2,0,2,0,0
0,79.56,8,4,0,0,3,3,0,3,0
5,91.92,1,2,0,0,3,3,3,0,0
1,82.76,1,2,1,0,0,2,0,0,2
4,95.73,2,1,1,0,0,2,0,2,0
2,85.46,8,1,1,0,1,0,0,0,0
0,87.57,5,2,1,0,1,0,0,0,0
1,86.7,5,3,0,0,0,2,2,0,0
0,77.98,9,4,0,3,3,3,0,0,0
0,87.57,4,4,0,3,3,0,0,0,3
5,62.79,6,3,0,0,0,0,2,0,2
5,94.39,3,1,0,0,2,0,0,0,2
2,91.11,9,2,1,3,3,0,0,3,0
4,69.81,9,4,1,3,0,3,0,0,3
0,90.72,2,3,1,2,0,0,0,0,2
1,60.51,6,3,1,0,0,0,1,0,0
3,68.69,9,0,0,0,1,0,0,0,0
0,62.61,0,3,1,0,0,0,0,1,0
0,91.21,5,0,1,0,2,0,2,0,0
2,90.23,1,0,1,3,3,0,0,0,3
4,92.55,1,4,0,0,0,1,0,0,0
3,60.18,7,1,0,2,0,2,0,0,0
5,80.05,2,1,1,3,0,3,0,0,3
5,88.19,8,3,0,2,2,0,0,0,0
1,66.22,3,2,1,0,0,2,0,0,2
3,85.99,5,2,0,0,0,1,0,0,0
5,63.36,0,0,1,3,0,3,3,0,0
1,67.25,9,3,0,0,3,0,3,3,0
4,79.03,9,3,0,0,1,0,0,0,0
1,86.14,2,1,1,0,0,0,0,1,0
5,65.83,3,2,0,0,2,2,0,0,0
2,67.41,4,4,0,0,1,0,0,0,0
2,68.18,0,3,1,0,0,0,0,1,0
2,69.55,3,3,1,0,0,0,1,0,0
5,69.06,4,1,0,0,0,0,0,2,2
2,75.81,3,4,1,3,3,0,3,0,0
3,86.15,9,4,0,3,0,0,3,3,0
4,77.52,9,4,0,3,0,0,3,3,0
1,91.04,6,4,1,0,0,0,1,0,0
1,88.77,7,2,1,0,3,0,3,0,3
5,65.06,7,0,0,0,0,0,1,0,0
2,61.95,2,4,1,3,3,3,0,0,0
2,95.12,4,0,1,0,0,0,0,1,0
0,63.19,9,0,1,0,3,3,3,0,0
4,65.93,7,1,1,0,3,0,3,0,3
3,60.89,6,4,1,2,0,0,0,2,0
1,85.13,8,2,1,2,2,0,0,0,0
0,83.29,9,1,0,0,3,3,0,0,3
0,99.48,6,1,0,0,3,0,3,3,0
5,95.48,1,0,1,2,2,0,0,0,0
1,76.43,3,3,1,3,0,0,3,3,0
5,74.86,7,2,0,3,0,3,0,3,0
3,71.87,8,4,0,0,2,0,0,0,2
0,66.1,6,4,1,0,3,0,3,3,0
0,65.52,4,2,1,0,0,1,0,0,0
4,65.29,0,4,1,3,0,0,3,0,3
3,64.56,8,3,1,0,0,0,0,1,0
0,69.62,5,3,1,0,0,0,3,3,3
3,72.27,1,4,0,0,0,0,0,0,1
1,98.46,9,1,0,0,0,1,0,0,0
2,83.14,9,4,0,3,0,3,0,3,0
0,99.5,1,4,1,0,0,2,2,0,0
4,74.9,9,2,1,0,0,0,1,0,0
1,78.31,0,3,0,0,2,0,2,0,0
3,72.98,3,1,0,2,0,2,0,0,0
5,67.32,9,2,0,0,3,0,0,3,3
1,65.73,1,2,1,0,0,0,0,1,0
0,97.8,9,1,0,0,0,2,0,2,0
3,99.47,8,1,0,0,2,0,2,0,0
2,61.8,1,2,0,3,0,0,0,3,3
1,66.01,8,4,1,3,0,0,3,0,3
0,76.94,0,1,0,0,0,0,0,0,1
4,67.45,6,0,1,3,3,3,0,0,0
5,74.56,5,1,0,3,0,0,3,3,0
3,65.16,5,2,0,0,0,3,0,3,3
1,78.26,1,0,0,0,0,0,0,0,1
1,70.87,0,2,0,1,0,0,0,0,0
2,74.08,9,3,1,3,3,3,0,0,0
2,63.77,7,3,0,0,0,0,0,2,2
4,77.13,7,4,1,0,0,0,0,1,0
5,99.33,1,1,1,2,0,0,0,0,2
4,73.15,3,2,0,0,0,2,0,2,0
0,95.06,3,0,1,0,0,1,0,0,0
0,93.73,1,1,1,2,0,0,2,0,0
4,98.08,8,4,1,3,0,0,3,3,0
5,91.6,3,2,0,0,0,0,0,1,0
4,86.38,3,2,1,0,0,0,2,2,0
5,94.26,3,3,1,3,0,0,3,0,3
5,63.03,4,4,1,0,0,0,0,0,1
3,78.51,9,2,0,2,0,0,0,2,0
5,99.57,7,3,0,0,3,3,3,0,0
2,90.78,3,3,0,3,0,3,3,0,0
5,98.48,2,0,1,0,2,0,0,0,2
5,91.19,0,4,1,0,0,2,0,2,0
5,95.0,1,4,0,1,0,0,0,0,0
0,88.26,3,2,1,2,0,0,0,0,2
2,90.42,8,0,0,0,0,0,0,2,2
2,80.93,0,1,0,2,0,2,0,0,0
4,96.97,5,2,0,3,0,3,3,0,0
3,93.0,5,3,0,0,0,1,0,0,0
5,93.76,9,1,1,2,0,0,0,2,0
1,86.92,2,1,0,2,0,0,2,0,0
3,72.18,9,2,1,2,0,0,0,0,2
3,61.43,8,0,1,0,2,0,2,0,0
2,97.43,9,4,0,0,0,0,0,0,1
3,83.44,2,0,1,0,0,2,2,0,0
5,71.93,0,2,1,0,0,2,0,0,2
5,65.97,1,4,1,0,2,0,0,0,2
0,93.18,3,1,1,3,3,3,0,0,0
5,93.46,3,3,1,2,0,0,0,0,2
5,92.58,1,0,0,0,0,0,0,2,2
2,85.8,9,4,1,0,3,3,3,0,0
5,74.64,5,0,0,3,0,0,3,3,0
0,72.16,5,4,1,3,0,3,0,0,3
1,60.34,2,3,1,3,0,0,3,3,0
2,93.34,0,2,0,0,1,0,0,0,0
1,63.5,9,2,1,0,0,2,0,0,2
2,85.23,8,4,0,3,0,3,3,0,0
4,80.16,3,4,1,1,0,0,0,0,0
3,81.07,8,2,0,3,3,0,3,0,0
4,97.07,4,1,1,3,0,0,3,3,0
5,61.26,6,1,0,0,2,0,2,0,0
1,90.94,2,1,0,0,3,0,3,3,0
5,62.08,2,3,0,0,1,0,0,0,0
3,61.53,7,4,0,0,0,3,0,3,3
2,77.19,0,0,0,3,3,0,0,0,3
3,62.52,7,0,0,0,2,0,0,2,0
0,91.57,7,4,1,0,0,0,0,0,1
3,81.18,2,2,1,0,0,0,1,0,0
0,61.16,0,4,0,0,3,3,3,0,0
3,61.62,8,1,0,2,0,0,0,0,2
0,84.51,3,1,1,0,2,0,2,0,0
1,92.24,6,0,1,0,0,3,3,0,3
5,77.51,8,4,1,1,0,0,0,0,0
5,82.18,2,0,0,0,0,0,0,0,1
4,91.99,4,2,0,0,2,0,0,2,0
5,84.42,9,3,0,0,0,3,3,0,3
2,68.99,2,3,1,2,0,2,0,0,0
3,84.52,4,2,0,3,3,0,0,0,3
4,85.13,1,1,0,1,0,0,0,0,0
2,89.36,3,1,0,3,3,0,0,0,3
2,84.83,1,1,1,0,0,0,0,0,1
0,98.77,2,0,1,0,1,0,0,0,0
5,67.89,4,0,1,0,0,0,0,1,0
1,98.04,8,3,0,0,2,0,0,2,0
1,81.53,2,1,1,0,3,3,3,0,0
4,86.88,9,1,1,3,0,3,0,0,3
1,63.98,5,2,0,2,0,2,0,0,0
3,75.22,3,3,1,3,3,3,0,0,0
1,90.78,3,0,0,0,0,0,2,2,0
4,88.28,9,3,0,1,0,0,0,0,0
1,61.61,9,1,0,3,3,0,0,3,0
3,81.86,4,1,0,0,3,3,0,0,3
0,63.53,6,0,1,0,3,0,3,3,0
4,99.83,3,0,0,0,0,3,3,0,3
0,95.89,7,3,1,1,0,0,0,0,0
0,60.84,8,4,1,0,0,0,0,0,1
0,94.35,8,1,1,3,0,0,3,0,3
2,96.78,8,1,0,3,3,0,3,0,0
5,74.14,1,4,0,0,0,0,3,3,3
2,88.78,2,3,0,0,0,2,2,0,0
5,77.68,4,2,1,0,3,0,0,3,3
0,86.21,0,2,0,0,0,3,0,3,3
4,73.61,3,1,0,0,0,0,0,0,1
5,72.9,4,2,0,0,0,1,0,0,0
3,76.98,8,3,1,0,2,2,0,0,0
3,65.82,7,2,0,3,3,3,0,0,0
1,93.25,0,0,1,3,3,3,0,0,0
5,73.95,2,3,0,0,2,0,2,0,0
4,76.01,2,4,0,0,3,3,3,0,0
2,95.76,5,1,1,0,0,2,0,0,2
0,79.86,3,3,1,0,0,0,0,0,1
1,81.77,3,2,0,0,0,0,2,2,0
3,98.26,0,3,1,2,0,0,0,2,0
2,95.47,9,4,1,0,0,1,0,0,0
2,66.78,3,3,0,0,2,0,2,0,0
0,78.93,0,4,1,3,3,0,3,0,0
5,98.85,4,4,1,2,2,0,0,0,0
3,74.89,2,3,1,0,0,2,0,2,0
4,74.86,9,1,0,0,0,3,0,3,3
2,67.8,4,1,0,0,0,0,0,0,1
0,64.57,2,2,0,0,0,0,1,0,0
4,89.61,4,3,0,2,0,2,0,0,0
5,90.8,3,3,0,3,3,0,0,3,0
3,98.76,8,0,0,0,0,0,3,3,3
5,90.94,5,1,0,3,0,3,0,3,0
2,69.73,9,4,0,0,0,2,0,2,0
4,61.6,1,0,0,2,0,0,0,2,0
4,99.42,0,3,0,0,0,0,0,2,2
4,73.62,0,0,1,0,0,2,0,2,0
2,72.48,0,1,1,0,1,0,0,0,0
2,96.24,8,3,0,3,3,0,0,0,3
5,83.4,4,1,1,0,0,0,1,0,0
1,68.59,3,0,0,0,0,1,0,0,0
5,95.56,9,2,1,0,0,0,0,1,0
3,99.73,4,4,0,0,3,0,3,0,3
0,63.47,8,4,0,0,0,3,3,0,3
4,94.49,2,2,1,0,3,0,3,0,3
1,75.62,2,2,1,0,3,3,0,3,0
0,80.96,1,2,1,0,0,0,0,2,2
1,96.59,7,1,0,0,3,3,3,0,0
5,98.94,6,3,0,0,1,0,0,0,0
2,70.49,1,2,1,2,0,2,0,0,0
4,68.51,3,1,0,0,0,2,2,0,0
5,63.22,6,0,1,3,0,0,3,0,3
0,82.47,0,0,0,0,2,0,0,2,0
0,60.54,0,2,1,0,0,0,2,0,2
0,76.48,7,0,0,3,0,0,3,0,3
0,62.94,5,2,0,0,0,0,2,2,0
0,76.21,1,0,0,3,0,0,0,3,3
1,61.6,9,0,1,0,0,0,1,0,0
5,93.41,9,3,1,2,0,2,0,0,0
4,68.39,0,3,1,1,0,0,0,0,0
2,73.13,2,0,1,0,2,0,0,0,2
2,94.8,3,3,0,0,2,0,2,0,0
5,89.85,4,2,1,0,0,0,1,0,0
5,68.76,9,4,1,0,0,0,0,2,2
2,62.88,2,2,0,0,0,0,0,1,0
2,88.63,4,3,0,3,0,0,3,3,0
1,75.63,6,1,1,1,0,0,0,0,0
3,90.64,8,0,1,2,0,0,0,2,0
4,77.81,4,3,1,0,1,0,0,0,0
0,73.84,3,3,0,0,1,0,0,0,0
3,78.05,9,3,0,0,0,2,0,0,2
5,89.94,8,2,1,0,1,0,0,0,0
2,96.09,7,0,1,0,0,0,0,2,2
3,61.99,4,4,1,0,2,2,0,0,0
4,80.96,8,3,1,1,0,0,0,0,0
5,61.31,8,1,0,3,0,3,0,0,3
0,78.74,0,0,0,0,3,0,3,3,0
0,95.41,5,4,1,1,0,0,0,0,0
4,74.46,4,1,1,0,0,1,0,0,0
4,97.3,5,4,0,3,0,3,3,0,0
2,85.22,9,4,0,0,0,0,0,1,0
0,97.37,2,0,1,3,0,0,0,3,3
5,90.29,2,2,0,3,0,3,0,3,0
3,64.14,9,1,0,1,0,0,0,0,0
5,69.25,4,3,0,0,1,0,0,0,0
1,75.77,6,4,0,0,0,0,0,1,0
1,66.8,3,1,1,0,2,0,0,0,2
4,79.8,5,0,0,1,0,0,0,0,0
2,78.85,4,1,1,0,1,0,0,0,0
1,98.25,1,3,0,0,0,3,3,3,0
0,77.35,0,3,0,3,3,3,0,0,0
